type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
1,Adugodi,12.94158498,77.60891505,4,1,1,1,500,10.0,1.0,2,1.0,0.0,2.0,1,3,0.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,2017,1
1,Chinnapanahalli,12.96368579,77.70779553,4,1,1,0,600,1.0,1.0,2,1.0,3.0,5.0,2,3,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,25,3,2018,4
2,"Dodsworth Layout,Whitefield",12.9753703,77.7441555,4,1,1,3,1250,1.0,2.0,3,2.0,1.0,12.0,2,1,2.0,23000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,12,7,2017,15
1,Jayanagar2nd Block,12.94205261,77.5849963,2,1,0,1,500,2.0,1.0,2,2.0,0.0,2.0,1,3,1.0,9500.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,5,4,2018,4
1,Kaggadasapura,12.98673449,77.68001618,4,0,1,1,800,3.0,1.0,1,1.0,2.0,2.0,2,3,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,6,2018,3
2,HSR Layout,12.90533758,77.64124889,4,1,1,2,600,1.0,1.0,5,2.0,1.0,4.0,2,2,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,23,6,2018,5
2,Pulikeshi Nagar,12.99301962,77.61324996,1,1,1,3,1100,9.0,2.0,5,2.0,3.0,3.0,1,1,1.0,28000.0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,23,1,2018,8
2,Kadugodi,12.99773139,77.75898907,2,0,1,1,720,5.0,2.0,2,2.0,1.0,2.0,2,3,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,3,2018,2
1,Kumaraswamy Layout,12.90461779,77.55672939,4,0,1,1,650,5.0,1.0,1,1.0,0.0,3.0,2,3,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2018,0
4,Bellandur,12.94733334,77.67679596,2,1,1,3,2187,3.0,3.0,5,3.0,4.0,10.0,2,1,4.0,40000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,3,10,2018,14
2,Nagarbhavi,12.97684741,77.51620266,2,1,1,3,1100,2.0,2.0,2,2.0,3.0,4.0,2,1,2.0,20000.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,21,4,2018,8
1,Domlur,12.96859964,77.62884521,4,0,1,1,450,1.0,1.0,2,1.0,2.0,3.0,1,3,0.0,8000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,17,4,2018,4
1,Murgesh Pallya,12.95982334,77.65701183,4,0,1,1,600,0.0,1.0,4,1.0,0.0,3.0,2,3,1.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,2018,1
2,RR Nagar,12.91632504,77.51750772,4,1,1,2,1041,10.0,2.0,2,2.0,3.0,3.0,2,1,2.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,2017,2
2,Munnekollal,12.94951181,77.7043623,2,1,1,3,1000,3.0,2.0,1,2.0,0.0,1.0,3,3,0.0,13500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,2017,1
2,Sivanchetti Gardens,12.98478352,77.61498403,2,0,1,0,525,25.0,2.0,1,1.0,1.0,4.0,1,1,0.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2018,0
2,Varthur,12.93523589,77.74461073,4,1,1,1,700,4.0,1.0,2,2.0,1.0,1.0,1,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4,9,2018,5
1,Whitefield,12.97009207,77.75021916,4,0,1,1,700,5.0,1.0,1,2.0,0.0,4.0,2,3,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,5,2018,3
1,Koramangala,12.93556703,77.62811844,4,1,1,1,700,5.0,1.0,2,1.0,1.0,1.0,1,3,1.0,20000.0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,31,10,2017,7
2,Channasandra,12.90219281,77.51859139,4,0,1,1,700,1.0,2.0,2,2.0,1.0,6.0,2,1,0.0,10000.0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,14,5,2018,8
3,Whitefield,12.96014537,77.74647336,2,1,1,3,2260,0.0,3.0,5,3.0,6.0,17.0,2,1,2.0,50000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,22,1,2018,14
1,Marathahalli,12.94887007,77.6972405,2,1,0,1,450,5.0,1.0,2,0.0,1.0,3.0,3,3,1.0,13000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,8,2018,4
3,Whitefield Hope Farm Junction,12.98527718,77.7514267,4,1,1,3,1840,1.0,3.0,2,3.0,3.0,14.0,1,1,2.0,33000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,26,7,2018,11
2,Banashankari,12.93431551,77.56052276,2,0,0,0,1300,3.0,2.0,1,0.0,0.0,1.0,2,2,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,2018,1
2,Marathahalli,12.95461574,77.69224908,4,1,1,3,1150,1.0,2.0,2,2.0,3.0,5.0,2,1,1.0,20000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,5,9,2018,7
1,"Vijaya Nagar, Bengaluru, Karnataka, India",12.96177114,77.5333255,1,1,1,2,500,12.0,1.0,1,0.0,0.0,0.0,1,2,1.0,8000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,2018,1
2,Vijaya Nagar,12.97023633,77.53549048,2,0,1,1,1000,6.0,2.0,2,2.0,0.0,3.0,2,3,0.0,17500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2018,1
1,HSR Layout,12.92292214,77.65000461,2,1,1,2,800,1.0,1.0,1,1.0,0.0,4.0,2,2,0.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,6,2018,3
2,Hombegowda Nagar,12.93031781,77.60040255,2,0,1,3,1200,8.0,3.0,1,2.0,3.0,3.0,2,1,1.0,21000.0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,2,10,2018,10
2,BTM Layout,12.91420668,77.60568446,2,1,1,1,1100,5.0,1.0,1,2.0,0.0,1.0,2,3,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2017,1
2,"Banashankari 3rd Stage,Chikkalasandra",12.9169855,77.5473408,4,1,1,3,1180,10.0,2.0,3,2.0,4.0,4.0,2,1,1.0,13500.0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,2,11,2018,12
2,"Rock Heights, 13th Cross Road, Kaggadasapura, Bengaluru, Karnataka, India",12.9827557,77.67615882,2,1,1,3,1120,9.0,2.0,3,5.0,2.0,5.0,2,1,3.0,20500.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,4,2018,4
2,Basaveshwar Nagar,12.99190659,77.53774991,2,1,0,3,900,5.0,1.0,1,0.0,2.0,2.0,2,3,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,2018,0
2,Varthur,12.9361761,77.7508181,2,1,2,3,1144,3.0,2.0,3,2.0,3.0,3.0,2,1,1.0,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,7,2018,17
1,HSR Layout,12.9215009,77.64716985,4,1,1,1,450,1.0,1.0,4,2.0,1.0,4.0,1,2,0.0,16500.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,12,2018,2
1,Srinivaspura,12.90284406,77.50485758,4,1,1,1,400,0.0,1.0,2,1.0,0.0,4.0,3,3,0.0,8000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,18,6,2018,4
3,Rajaji Nagar,12.99438777,77.55474393,2,1,1,2,1800,20.0,3.0,4,3.0,1.0,2.0,1,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,2017,1
1,BTM Layout 2nd Stage,12.9131044,77.6213368,4,1,1,1,600,8.0,1.0,2,1.0,3.0,4.0,2,1,0.0,12500.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,16,6,2018,5
2,Doddanekkundi,12.97478557,77.68511947,4,1,1,3,950,0.0,2.0,2,2.0,3.0,3.0,2,3,1.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,22,11,2017,4
3,RR Nagar,12.92754971,77.51169503,4,1,1,3,1600,9.0,2.0,1,3.0,0.0,0.0,1,2,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2018,1
2,HSR Layout,12.913444,77.64565147,2,1,1,3,1200,6.0,2.0,1,3.0,1.0,2.0,1,3,1.0,26500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,2,2018,2
1,Kasavanahalli,12.9066841,77.6757011,2,1,1,3,600,0.0,2.0,3,2.0,2.0,2.0,2,3,0.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,9,2017,1
2,"1st Stage,BTM Layout 1",12.9243616,77.6081558,2,1,1,3,1190,10.0,2.0,3,2.0,2.0,3.0,2,1,2.0,28000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,4,8,2018,15
1,Ejipura,12.94276111,77.63106741,4,1,1,1,600,8.0,1.0,2,1.0,2.0,3.0,2,3,1.0,8500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27,7,2017,2
3,"EPIP Zone,Brookefield",12.9705947,77.7149626,2,0,1,3,1729,2.0,3.0,3,3.0,1.0,9.0,1,1,2.0,32000.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,15,3,2018,11
2,"Ittamadu Bus Stop, 3rd Main Road, Banashankari, Bengaluru, Karnataka, India",12.919476,77.5421352,4,1,1,0,600,4.0,2.0,4,1.0,0.0,2.0,1,3,1.0,8500.0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,13,7,2017,8
1,Mahadevapura,12.99241969,77.67476533,4,1,1,1,700,0.0,2.0,1,1.0,3.0,3.0,1,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,2017,2
3,BTM Layout,12.9153197,77.6227802,4,1,1,3,1449,1.0,2.0,2,4.0,1.0,7.0,2,1,4.0,32000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,2,1,2018,15
2,HSR Layout,12.90943288,77.64324322,4,1,1,1,600,5.0,1.0,1,3.0,0.0,3.0,1,2,1.0,17000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,4,2018,3
3,Vasanth Nagar,12.9902332,77.5914492,4,1,1,3,2600,14.0,3.0,1,0.0,3.0,3.0,2,1,3.0,50000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,7,2017,2
2,"Adarsh Palm Retreat,Bellandur",12.9168321,77.6900765,2,0,1,3,1200,3.0,2.0,3,2.0,7.0,11.0,2,1,2.0,31000.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,19,3,2018,13
2,"Koramangala,",12.93492691,77.62790553,2,1,1,1,900,0.0,2.0,3,5.0,1.0,3.0,2,3,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,7,2017,4
3,Sarjapur Road Wipro To Railway Crossing,12.90832138,77.70475769,4,1,2,3,1715,0.0,3.0,2,4.0,1.0,10.0,3,1,2.0,32500.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,17,10,2017,17
1,BTM Layout 1,12.91688434,77.61989533,2,1,1,3,800,1.0,1.0,2,1.0,0.0,1.0,1,2,1.0,9000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,16,7,2018,3
3,BTM Layout,12.90721774,77.60634627,4,1,1,1,1200,10.0,3.0,2,4.0,0.0,1.0,1,2,0.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,2018,0
0,Bellandur,12.91922389,77.66915288,2,1,1,1,600,3.0,1.0,2,1.0,1.0,2.0,3,3,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,31,3,2018,5
1,Whitefield,12.96028825,77.74626433,4,1,1,1,650,1.0,1.0,2,1.0,0.0,4.0,3,1,1.0,8500.0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,15,6,2018,9
2,BTM 2nd Stage,12.91207451,77.60060913,2,0,2,3,1000,0.0,2.0,2,2.0,2.0,4.0,2,1,1.0,18500.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,9,4,2017,7
2,Malleshwaram West,12.99725577,77.57350698,4,1,1,1,800,3.0,1.0,2,2.0,3.0,3.0,1,3,1.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,7,2018,2
2,Murgesh Pallya,12.95689096,77.65613178,2,1,1,3,1200,5.0,2.0,2,7.0,1.0,1.0,1,3,2.0,28000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,12,2017,2
2,Rajaji Nagar subramanya nagar B.black sbl bank,12.98649735,77.55600054,2,1,2,0,550,2.0,2.0,2,1.0,2.0,2.0,1,2,1.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2018,0
2,Banashankari,12.91594505,77.54598999,2,1,1,3,875,10.0,2.0,7,2.0,2.0,4.0,2,1,3.0,10500.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,5,10,2018,9
2,Bilekahalli,12.90177733,77.60187397,4,1,1,3,1300,0.0,2.0,1,2.0,1.0,5.0,2,3,1.0,22000.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,14,7,2018,4
0,BTM 2nd Stage,12.91421556,77.61293372,1,1,1,0,350,5.0,1.0,1,1.0,3.0,3.0,1,3,0.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,2018,0
1,Basavanagudi,12.93662945,77.57189113,4,1,1,1,450,3.0,1.0,1,1.0,2.0,2.0,2,2,2.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,2018,1
2,Annapurneshwari Nagar,12.97566145,77.50525878,2,0,1,3,1150,3.0,2.0,1,2.0,0.0,1.0,2,3,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,4,2018,3
2,Whitefield,12.97062464,77.7670958,4,1,1,3,800,5.0,1.0,1,1.0,2.0,2.0,2,3,1.0,11500.0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,13,6,2018,6
2,Udaya Nagar,12.9913452,77.67002644,4,0,1,3,1400,3.0,2.0,2,2.0,0.0,1.0,1,2,2.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,2018,1
2,Munnekollal,12.95166046,77.70686288,2,1,1,1,850,0.0,2.0,1,2.0,3.0,4.0,2,3,0.0,16500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,25,5,2018,6
2,Kamakshipalya,12.98787018,77.52584521,2,1,1,1,875,6.0,2.0,4,2.0,1.0,4.0,2,1,1.0,10500.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,11,2017,2
3,Ejipura,12.9498787,77.6264595,4,0,1,1,1400,4.0,3.0,1,3.0,1.0,4.0,2,3,1.0,16500.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,26,2,2018,9
2,BTM Layout,12.92325672,77.61194277,2,1,1,1,1000,5.0,2.0,2,2.0,1.0,2.0,2,3,1.0,19000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,11,2017,3
3,JP Nagar,12.9076342,77.57333296,2,1,1,3,1469,10.0,2.0,3,2.0,3.0,8.0,2,1,2.0,32000.0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,31,3,2018,10
2,Lakshminarayanapuram,12.99267683,77.56355162,4,1,1,1,1000,3.0,2.0,1,3.0,3.0,3.0,3,3,2.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,2017,1
2,Munnekollal,12.95649594,77.71258228,4,1,2,2,1100,0.0,2.0,2,2.0,4.0,4.0,1,1,2.0,25000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,18,12,2017,12
1,Mahadevapura,12.99078236,77.668708,4,1,1,3,845,10.0,1.0,1,1.0,0.0,4.0,3,1,0.0,15000.0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,5,7,2018,10
2,Whitefield,12.97228464,77.75028649,4,0,0,1,500,4.0,1.0,1,0.0,2.0,2.0,3,3,0.0,9000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2018,1
2,Vijaya Nagar,12.97832966,77.53098906,2,1,1,3,1200,5.0,2.0,2,3.0,1.0,2.0,2,3,1.0,13000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,5,2018,1
2,Bellandur,12.9203884,77.6758015,4,0,1,2,1067,10.0,2.0,2,2.0,2.0,3.0,3,1,2.0,27000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,17,7,2018,11
2,Banashankari,12.92253983,77.55945321,2,1,1,1,800,19.0,2.0,4,2.0,0.0,3.0,2,3,0.0,13000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,11,2017,2
1,"Hoodi , Saketha Nagar, Hoodi, Bengaluru, Karnataka, India",12.99568187,77.7237615,4,1,1,0,620,3.0,1.0,1,1.0,3.0,3.0,3,1,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2018,0
2,Rajaji Nagar,12.99399275,77.55984118,2,1,0,1,570,1.0,2.0,2,0.0,0.0,1.0,1,2,0.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,2018,0
2,Thyagaraja Nagar,12.93335378,77.57123753,2,0,1,1,600,3.0,2.0,1,2.0,0.0,2.0,2,3,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,2018,1
1,BTM 2nd Stage,12.9161462,77.61038976,2,1,1,1,500,6.0,1.0,2,1.0,2.0,3.0,2,3,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,2018,3
2,Kadubeesanahalli,12.93351363,77.70095203,4,1,1,3,1165,1.0,2.0,2,4.0,4.0,4.0,2,1,1.0,23000.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,21,2,2018,7
3,Bendre Nagar,12.91317772,77.55948258,2,1,1,3,1400,15.0,3.0,2,3.0,0.0,0.0,1,2,1.0,16000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,2018,0
2,Annasandra Palya,12.96487314,77.67110165,4,0,1,3,660,1.0,2.0,1,2.0,3.0,4.0,2,3,1.0,15500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2018,0
2,HSR Layout,12.90766999,77.64519274,2,1,1,3,1000,5.0,2.0,2,2.0,0.0,1.0,1,3,0.0,24000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,2018,1
2,Marathahalli,12.94872201,77.71388272,4,1,1,3,700,0.0,2.0,1,2.0,1.0,5.0,2,1,1.0,16000.0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,8,1,2017,12
2,JP Nagar,12.910491,77.5857168,4,1,1,3,1350,6.0,2.0,1,3.0,1.0,2.0,1,2,1.0,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,2017,1
2,Maruthi Nagar,12.92557892,77.61240171,4,0,1,0,800,3.0,2.0,2,2.0,0.0,2.0,2,3,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,1
2,"Tigalarpalya,Brookefield",12.9638445,77.72323774,2,0,1,3,1200,5.0,2.0,2,2.0,2.0,4.0,2,1,2.0,21000.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,8,4,2017,6
3,Jakkasandra,12.9265605,77.63874392,4,0,1,3,1800,5.0,3.0,1,3.0,0.0,1.0,1,2,0.0,50000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,2018,1
2,"Sathya Sai Layout,Whitefield",12.9697999,77.7499467,2,1,1,3,1200,5.0,2.0,2,3.0,2.0,3.0,1,1,2.0,22000.0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,26,9,2017,6
1,HSR Layout,12.90933076,77.64286021,4,1,1,1,650,0.0,1.0,7,0.0,1.0,4.0,2,3,1.0,17500.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,3,2017,3
2,Uttarahalli Hobli,12.90264133,77.54671392,2,1,1,1,1200,10.0,2.0,1,1.0,1.0,2.0,3,3,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2017,1
2,Basaveshwara Nagar,12.98316539,77.53463654,2,1,1,1,1200,0.0,2.0,2,2.0,0.0,1.0,2,2,0.0,20000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,2018,2
3,Thubarahalli,12.9483479,77.7185196,4,0,1,1,1600,5.0,3.0,1,3.0,3.0,4.0,2,3,1.0,25000.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,1,2018,5
2,Maruthi Nagar,12.92649568,77.61464847,4,1,0,1,800,5.0,1.0,1,0.0,2.0,2.0,2,3,0.0,14000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,1
1,BTM 2nd Stage,12.90629086,77.60973034,4,1,1,1,550,0.0,1.0,2,1.0,0.0,1.0,2,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,2018,2
0,HSR Layout,12.91137426,77.64152952,4,1,1,1,350,5.0,1.0,1,2.0,3.0,3.0,2,3,1.0,11750.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,2018,2
1,Hongasandra,12.90761488,77.62897313,4,0,1,1,500,1.0,1.0,1,1.0,0.0,4.0,1,1,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,27,6,2018,4
3,Jayanagar,12.92622224,77.57669196,4,1,1,3,1500,15.0,3.0,4,2.0,0.0,3.0,1,3,2.0,27000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2017,1
5,JP Nagar,12.91525123,77.59490061,4,1,1,3,1500,30.0,4.0,7,6.0,0.0,1.0,1,2,3.0,50000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,15,2,2018,3
2,Banashankari 3rd Stage,12.92791567,77.55549364,2,0,1,2,1250,9.0,2.0,2,6.0,2.0,2.0,2,3,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,5,2018,1
3,Banashankari,12.94188536,77.56032367,4,1,1,3,1180,13.0,2.0,1,2.0,0.0,3.0,2,3,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2018,2
2,Hoodi,12.99266059,77.71434748,4,0,2,3,1066,3.0,2.0,2,2.0,1.0,5.0,2,1,1.0,28000.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,19,5,2018,7
2,Kadubeesanahalli,12.93345181,77.70069938,2,1,1,3,1100,0.0,2.0,3,3.0,3.0,4.0,3,1,1.0,22000.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,12,3,2017,12
2,Rajajinagar,12.97892974,77.55455148,2,1,1,1,900,20.0,2.0,1,2.0,1.0,1.0,1,3,1.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27,3,2018,2
2,Jayanagar,12.92403429,77.60002888,4,1,1,3,1200,12.0,3.0,2,2.0,2.0,3.0,2,3,2.0,20000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10,5,2017,3
2,Basaveshwar Nagar,12.99969085,77.54098142,2,1,1,3,1100,7.0,2.0,2,2.0,1.0,4.0,1,3,2.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2018,3
2,Jayanagar,12.9281977,77.5891185,4,1,1,3,950,30.0,2.0,1,1.0,0.0,4.0,1,1,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,4,2018,1
2,Basavanagudi,12.9430728,77.5736854,2,0,1,2,1000,5.0,2.0,2,2.0,2.0,3.0,2,1,2.0,26000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,9,2018,1
1,Bellandur,12.92724445,77.67634261,4,1,0,0,400,3.0,1.0,2,0.0,1.0,1.0,2,3,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,2,2018,3
2,Kaggadasapura,12.98056355,77.67928823,4,1,1,1,1150,0.0,2.0,2,2.0,1.0,3.0,1,3,1.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,4,2018,3
2,Jayamahal,12.99980291,77.59664606,4,1,1,3,1000,10.0,2.0,3,2.0,1.0,1.0,1,2,0.0,30000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,7,2018,3
2,Jayanagar,12.92051311,77.58196231,2,0,1,1,800,10.0,1.0,2,2.0,1.0,2.0,2,3,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,4,2018,3
2,Doddanekkundi,12.97210895,77.6935359,2,1,1,1,920,3.0,2.0,4,2.0,0.0,2.0,1,2,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,10,2018,4
