type,locality,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,lift,gym,internet,ac,club,intercom,pool,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,activation_day,activation_month,activation_year,Total_amenities
RK1,Indiranagar,12.96929081,77.64723961,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,250,14.0,1.0,E,1.0,3.0,3.0,CORPORATION,IF,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,5,2018,3
BHK2,Frazer Town,12.9979709,77.61476811,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,5.0,2.0,W,2.0,1.0,3.0,CORP_BORE,IF,1.0,22000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2017,1
BHK3,"Bharath Housing Society Layout,Banashankari",12.9043065,77.5273781,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1820,1.0,3.0,N,3.0,12.0,12.0,CORP_BORE,AP,3.0,30000.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,17,10,2017,16
BHK1,Basavanagudi,12.94647818,77.57299982,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,560,10.0,1.0,N,0.0,3.0,3.0,CORP_BORE,IH,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2018,0
BHK1,"Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka, India",12.9345271,77.5435215,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,600,20.0,1.0,N,0.0,1.0,3.0,CORP_BORE,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,2018,1
BHK2,Banashankari,12.92613194,77.55020453,FAMILY,1,SEMI_FURNISHED,BOTH,1205,0.0,2.0,N,2.0,1.0,4.0,CORPORATION,AP,2.0,20000.0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,10,5,2017,8
BHK1,Bellandur,12.92697976,77.67606098,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,E,1.0,3.0,3.0,CORP_BORE,IF,1.0,12500.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,9,2018,3
BHK2,Hanumanthnagar,12.9424363,77.56386986,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1000,0.0,2.0,N,2.0,0.0,2.0,CORP_BORE,IF,0.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,12,2017,3
BHK2,"BTM Layout 2nd Stage, Bengaluru, Karnataka, India",12.9082396,77.6074088,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,950,3.0,2.0,E,2.0,1.0,4.0,CORP_BORE,AP,1.0,19000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,14,6,2018,6
BHK2,"Eastwood Township,Harlur",12.9020624,77.6640759,FAMILY,1,SEMI_FURNISHED,BOTH,1200,0.0,2.0,W,2.0,2.0,14.0,BOREWELL,AP,1.0,32000.0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13,11,2017,16
BHK3,Jayanagar 3rd Block,12.9329463,77.5838692,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1500,20.0,3.0,E,3.0,0.0,1.0,CORPORATION,IF,0.0,28000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,8,2017,3
BHK2,C V Raman Nagar,12.99125796,77.66627372,FAMILY,1,SEMI_FURNISHED,BOTH,1028,7.0,2.0,W,2.0,2.0,4.0,CORP_BORE,AP,2.0,17500.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,8,9,2017,8
BHK1,Banashankari 3rd Stage,12.92613251,77.55478896,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,400,3.0,1.0,SE,1.0,2.0,3.0,CORP_BORE,IF,1.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,2018,0
BHK2,Basaveshwar Nagar,12.99506011,77.53092632,FAMILY,0,NOT_FURNISHED,TWO_WHEELER,1200,8.0,2.0,N,0.0,2.0,3.0,CORP_BORE,IF,2.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,9,2017,2
BHK3,"1st Stage,BTM Layout 1",12.9243616,77.6081558,FAMILY,1,SEMI_FURNISHED,BOTH,1550,8.0,3.0,E,3.0,1.0,4.0,CORP_BORE,AP,1.0,32500.0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,10,2018,15
BHK2,RR Nagar,12.9260798,77.5162398,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,909,4.0,2.0,E,2.0,5.0,5.0,CORP_BORE,AP,2.0,14500.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,5,4,2018,11
BHK2,"Thubarahalli,Whitefield",12.9506184,77.7179469,FAMILY,1,SEMI_FURNISHED,BOTH,1217,1.0,2.0,NE,5.0,12.0,15.0,CORP_BORE,AP,2.0,25000.0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,26,2,2018,14
BHK4PLUS,"Kadubeesanahalli,",12.9371076,77.6991481,ANYONE,1,FULLY_FURNISHED,BOTH,4500,3.0,6.0,W,5.0,9.0,15.0,CORP_BORE,AP,3.0,13000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,4,2018,19
BHK3,J P Nagar,12.90604166,77.59363337,ANYONE,1,SEMI_FURNISHED,BOTH,2000,10.0,4.0,E,3.0,0.0,3.0,CORPORATION,IF,2.0,29000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,10,2018,4
BHK2,Jeevan Bima Nagar,12.965158,77.6572529,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,550,7.0,2.0,W,1.0,2.0,3.0,CORPORATION,IF,1.0,10000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,2,2018,2
BHK2,"Kundalahalli Colony,Brookefield",12.9716518,77.7130368,ANYONE,1,SEMI_FURNISHED,BOTH,1350,7.0,2.0,N,2.0,9.0,9.0,CORP_BORE,AP,3.0,28000.0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,16,8,2017,15
BHK2,Murgeshpalya,12.95289984,77.65284069,ANYONE,1,NOT_FURNISHED,BOTH,1300,7.0,2.0,S,0.0,2.0,3.0,CORP_BORE,IF,3.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,7,2017,2
BHK2,Sarjapur Road Post Railway Crossing,12.90436459,77.70708466,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,1054,4.0,2.0,N,4.0,2.0,10.0,CORP_BORE,AP,2.0,23000.0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,26,3,2018,15
BHK3,Indiranagar,12.97122957,77.63706545,ANYONE,1,SEMI_FURNISHED,BOTH,1740,0.0,3.0,N,3.0,3.0,3.0,CORP_BORE,IH,1.0,45000.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,29,4,2018,5
BHK1,Poorna Pragna Layout,12.909649,77.535144,FAMILY,0,SEMI_FURNISHED,BOTH,400,3.0,1.0,E,1.0,2.0,3.0,CORP_BORE,AP,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,2018,0
BHK1,Sampangi Rama Nagar,12.96667162,77.59260866,FAMILY,1,NOT_FURNISHED,NONE,550,0.0,1.0,E,0.0,1.0,1.0,CORPORATION,IH,0.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,2018,0
BHK2,Domlur,12.96319699,77.63624724,ANYONE,1,NOT_FURNISHED,FOUR_WHEELER,700,10.0,1.0,E,0.0,1.0,3.0,CORPORATION,AP,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,12,2018,4
BHK2,Sorahunase,12.9475833,77.7558798,FAMILY,0,SEMI_FURNISHED,BOTH,1170,1.0,2.0,W,2.0,4.0,4.0,CORP_BORE,AP,2.0,20000.0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,7,6,2018,9
BHK2,"Nallurhalli,Whitefield",12.9669018,77.7372451,ANYONE,1,SEMI_FURNISHED,BOTH,1270,3.0,2.0,W,2.0,1.0,4.0,BOREWELL,AP,1.0,20000.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,4,6,2018,11
BHK2,Whitefield,12.97448488,77.757818,FAMILY,1,SEMI_FURNISHED,BOTH,1160,0.0,2.0,W,2.0,1.0,4.0,CORP_BORE,AP,3.0,20000.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,27,7,2018,9
BHK2,Marathahalli,12.96625042,77.71070919,FAMILY,1,SEMI_FURNISHED,BOTH,1250,10.0,2.0,N,7.0,1.0,5.0,CORP_BORE,AP,2.0,24000.0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,4,8,2018,12
BHK1,Tippasandra,12.96873891,77.6503305,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,400,1.0,1.0,E,1.0,2.0,2.0,CORPORATION,IF,1.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,11,2018,4
BHK3,HSR Layout,12.9009112,77.647393,ANYONE,1,SEMI_FURNISHED,BOTH,1460,5.0,2.0,E,6.0,3.0,4.0,CORP_BORE,AP,2.0,25000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,1,2017,17
BHK2,Bellandur,12.92740128,77.66270686,ANYONE,1,FULLY_FURNISHED,BOTH,1200,7.0,2.0,W,3.0,1.0,3.0,CORP_BORE,AP,2.0,25000.0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,9,3,2017,11
BHK2,Mahadevapura,12.9892338,77.68910954,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,0.0,1.0,N,2.0,1.0,2.0,CORP_BORE,IF,1.0,13000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,2017,1
RK1,Vignan Nagar,12.97457974,77.68028915,FAMILY,1,SEMI_FURNISHED,BOTH,340,0.0,1.0,E,1.0,0.0,2.0,CORPORATION,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,29,6,2018,4
BHK3,Koramangala,12.93849659,77.6265564,FAMILY,0,SEMI_FURNISHED,BOTH,1907,0.0,3.0,NE,3.0,2.0,4.0,CORP_BORE,AP,3.0,40000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,6,2018,4
BHK2,Harlur,12.91320858,77.66601782,ANYONE,1,SEMI_FURNISHED,BOTH,1181,0.0,2.0,E,3.0,2.0,4.0,BOREWELL,AP,2.0,25000.0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,26,7,2018,8
BHK2,Basavanagudi,12.93417682,77.56589841,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,900,20.0,1.0,E,1.0,0.0,2.0,CORPORATION,IF,0.0,11000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2017,1
BHK3,Mahadevapura,12.987896,77.68456959,ANYONE,0,SEMI_FURNISHED,BOTH,1600,8.0,3.0,E,3.0,3.0,3.0,CORPORATION,IF,2.0,28000.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,11,2017,4
BHK1,AECS Layout,12.96402786,77.71208769,ANYONE,1,FULLY_FURNISHED,BOTH,460,0.0,1.0,NE,1.0,2.0,5.0,CORP_BORE,AP,1.0,24000.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,17,1,2018,10
BHK4,BTM Layout 1,12.9167373,77.60696216,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1500,10.0,3.0,SE,4.0,0.0,3.0,CORP_BORE,IF,0.0,25000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,2018,1
BHK3,Kasavanahalli,12.90616894,77.67490387,FAMILY,1,SEMI_FURNISHED,BOTH,1680,2.0,3.0,NE,3.0,6.0,10.0,CORP_BORE,AP,2.0,27000.0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,21,9,2017,9
RK1,Shanti Nagar,12.95702853,77.59530239,BACHELOR,1,FULLY_FURNISHED,TWO_WHEELER,250,3.0,1.0,W,1.0,1.0,3.0,CORP_BORE,IF,0.0,16000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29,7,2018,3
BHK2,"Janatha Colony,Chikkabellandur",12.9095521,77.6970194,ANYONE,1,SEMI_FURNISHED,BOTH,1260,1.0,2.0,NE,2.0,1.0,4.0,BOREWELL,AP,2.0,20000.0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,8,3,2017,10
BHK2,Nayandahallii,12.94759706,77.53099677,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1100,10.0,3.0,E,2.0,1.0,2.0,CORPORATION,IF,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,2018,1
BHK2,Suddagunte Palya,12.92566838,77.60794252,ANYONE,0,SEMI_FURNISHED,BOTH,900,4.0,2.0,E,2.0,1.0,4.0,CORP_BORE,AP,0.0,28000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,10,2018,5
BHK1,Devarabisanahalli,12.92967703,77.68594223,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,4.0,1.0,E,2.0,3.0,4.0,CORP_BORE,IF,2.0,13000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,2017,1
BHK2,Koramangala,12.9343312,77.63031465,ANYONE,1,SEMI_FURNISHED,BOTH,650,5.0,2.0,N,2.0,0.0,3.0,CORP_BORE,IH,1.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,2018,0
BHK2,Chinnapanna Halli,12.9607979,77.703579,FAMILY,0,SEMI_FURNISHED,BOTH,1300,5.0,2.0,E,2.0,1.0,4.0,CORP_BORE,AP,3.0,23000.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,6,2018,5
BHK2,JP Nagar,12.90535808,77.59255757,FAMILY,1,SEMI_FURNISHED,BOTH,1200,5.0,2.0,E,2.0,2.0,4.0,CORP_BORE,AP,2.0,22000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,11,2017,3
BHK2,HSR Layout,12.90378373,77.64541305,FAMILY,1,FULLY_FURNISHED,FOUR_WHEELER,1000,12.0,2.0,W,2.0,4.0,8.0,CORP_BORE,AP,2.0,32000.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,8,10,2017,14
BHK2,Koramangala,12.92546822,77.63544027,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,1350,10.0,2.0,E,2.0,1.0,2.0,CORPORATION,IF,1.0,24000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,2017,1
BHK1,Mullur,12.90410392,77.73106096,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,450,0.0,1.0,NE,1.0,2.0,4.0,BOREWELL,AP,0.0,10000.0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,30,6,2018,8
BHK2,BTM Layout,12.9168565,77.61475646,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,0.0,1.0,E,2.0,0.0,2.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,10,2017,3
BHK2,Chandra Layout,12.9599925,77.52362379,FAMILY,1,SEMI_FURNISHED,NONE,1200,5.0,2.0,E,2.0,1.0,3.0,CORPORATION,IF,1.0,14500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2018,1
BHK1,"Air View Colony, HAL",12.95537052,77.66153366,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,400,4.0,1.0,E,0.0,1.0,3.0,CORPORATION,IF,1.0,11000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,10,2017,3
BHK2,"Pattandur Agrahara,Whitefield",12.9801606,77.7337254,ANYONE,1,FULLY_FURNISHED,BOTH,1170,2.0,2.0,E,2.0,7.0,7.0,CORPORATION,AP,0.0,22000.0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,24,7,2017,16
BHK2,"ITPL, Whitefield, Bengaluru, Karnataka, India",12.986598,77.743531,ANYONE,1,SEMI_FURNISHED,BOTH,1295,5.0,2.0,E,3.0,7.0,7.0,CORP_BORE,AP,1.0,26000.0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,15,10,2017,17
BHK3,Seetharampalya,12.98557364,77.71231311,FAMILY,1,FULLY_FURNISHED,BOTH,1580,3.0,3.0,E,6.0,2.0,4.0,CORP_BORE,AP,3.0,28000.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2018,18
BHK2,BTM Layout,12.90681772,77.6079544,ANYONE,1,SEMI_FURNISHED,BOTH,1000,10.0,2.0,E,2.0,0.0,0.0,CORP_BORE,IH,0.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,2018,0
BHK2,Chinnappana Halli,12.96259946,77.7034461,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,800,10.0,1.0,E,0.0,1.0,1.0,CORPORATION,IF,0.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,2018,1
BHK4,Vijaya Nagar,12.97625529,77.54204241,ANYONE,1,SEMI_FURNISHED,BOTH,2400,5.0,3.0,E,6.0,0.0,2.0,CORPORATION,IF,1.0,32000.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,5,12,2018,9
BHK2,Bellandur,12.9233063,77.6728055,FAMILY,1,SEMI_FURNISHED,BOTH,1230,8.0,2.0,W,4.0,3.0,3.0,CORP_BORE,AP,2.0,26000.0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,6,7,2018,13
BHK2,Whitefield,12.96788549,77.75456412,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,750,8.0,1.0,E,1.0,1.0,1.0,CORP_BORE,IF,2.0,13000.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8,3,2017,3
BHK2,Chikkabellandur,12.9080176,77.7050472,FAMILY,1,SEMI_FURNISHED,BOTH,1260,2.0,2.0,E,2.0,4.0,9.0,BOREWELL,AP,1.0,26000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,13,4,2018,15
BHK2,Doddanekkundi,12.9771994,77.7018941,FAMILY,1,SEMI_FURNISHED,BOTH,800,16.0,2.0,N,2.0,0.0,1.0,CORPORATION,IH,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,2,2018,3
BHK2,Marathahalli,12.95984305,77.70160289,BACHELOR,1,SEMI_FURNISHED,FOUR_WHEELER,750,4.0,1.0,N,2.0,2.0,2.0,CORPORATION,IH,1.0,14000.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,15,5,2018,4
BHK2,Basavanagudi,12.9359378,77.5733576,FAMILY,0,SEMI_FURNISHED,FOUR_WHEELER,1074,20.0,2.0,W,2.0,2.0,4.0,CORP_BORE,AP,2.0,18000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,5,2018,2
BHK1,Jayanagar,12.93633565,77.57822773,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,550,0.0,1.0,E,0.0,2.0,2.0,CORP_BORE,IF,1.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,4,2018,1
BHK1,kaggadasapura,12.979805,77.6817521,FAMILY,0,SEMI_FURNISHED,BOTH,700,5.0,1.0,E,1.0,4.0,4.0,CORP_BORE,AP,1.0,11500.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,8,2018,4
BHK1,C V Raman Nagar,12.97802471,77.66524169,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,700,10.0,1.0,N,1.0,2.0,2.0,CORP_BORE,IH,1.0,12000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,7,2018,3
BHK2,HSR Layout,12.91719419,77.64926438,FAMILY,1,SEMI_FURNISHED,BOTH,670,0.0,2.0,E,2.0,3.0,3.0,CORPORATION,IF,1.0,22000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,2018,1
BHK2,1st Block Koramangala,12.92277463,77.6387538,FAMILY,0,NOT_FURNISHED,TWO_WHEELER,450,15.0,1.0,N,0.0,1.0,3.0,CORPORATION,IF,1.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,12,2017,2
BHK1,BTM 2nd Stage,12.90614619,77.61250844,FAMILY,1,SEMI_FURNISHED,BOTH,600,10.0,1.0,E,1.0,0.0,3.0,CORPORATION,IF,1.0,8750.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,8,2017,3
BHK2,Ejipura,12.94174324,77.63107396,ANYONE,0,NOT_FURNISHED,BOTH,950,0.0,2.0,S,0.0,2.0,3.0,CORP_BORE,IF,0.0,9000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,10,2018,2
BHK2,"Indiranagar, Bengaluru, Karnataka, India",12.98045419,77.6472943,FAMILY,1,SEMI_FURNISHED,NONE,900,0.0,2.0,E,6.0,2.0,3.0,CORPORATION,AP,1.0,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,9,2017,1
BHK2,Vijaya Nagar,12.96543703,77.53201424,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,0.0,1.0,S,2.0,1.0,2.0,CORP_BORE,IF,0.0,12500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,8,2017,3
BHK2,Kadugodi,12.99308,77.7483696,ANYONE,1,NOT_FURNISHED,BOTH,650,1.0,1.0,E,0.0,1.0,1.0,CORP_BORE,IF,1.0,10500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,11,6,2017,4
BHK2,Basavanagudi,12.95171313,77.57709985,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,6.0,2.0,S,2.0,2.0,2.0,CORP_BORE,IF,0.0,18000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,4,2017,3
BHK2,RR Nagar,12.93132,77.515541,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1200,19.0,2.0,S,2.0,0.0,1.0,CORPORATION,IF,2.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2018,0
BHK2,BTM Layout 1st Stage,12.91888525,77.6156695,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,2.0,1.0,N,2.0,1.0,4.0,CORP_BORE,IF,0.0,15000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,2017,1
BHK1,Shanti Nagar,12.95988272,77.59410207,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,300,5.0,1.0,E,1.0,4.0,4.0,CORP_BORE,IF,1.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,2018,3
BHK1,C V Raman Nagar,12.99342191,77.66409789,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,900,1.0,1.0,E,1.0,0.0,3.0,BOREWELL,IH,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,27,7,2018,4
BHK2,JP Nagar,12.90701163,77.59811663,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,25.0,1.0,S,2.0,1.0,2.0,CORPORATION,IF,1.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,12,2017,1
BHK3,Brookefield,12.9599043,77.71399876,FAMILY,0,SEMI_FURNISHED,BOTH,1500,3.0,2.0,E,3.0,3.0,4.0,CORPORATION,AP,3.0,32000.0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6,2,2018,7
BHK3,Whitefield,12.98984567,77.71384657,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1450,10.0,3.0,E,3.0,1.0,4.0,CORPORATION,AP,1.0,25000.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,17,10,2017,13
RK1,HSR Layout,12.9162282,77.6375169,BACHELOR,1,SEMI_FURNISHED,TWO_WHEELER,300,5.0,1.0,E,1.0,3.0,3.0,CORP_BORE,IF,0.0,8000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,9,2018,3
BHK2,Chikkalasandra,12.91449359,77.54621391,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,3.0,2.0,N,2.0,2.0,3.0,CORP_BORE,IF,0.0,10000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,8,2017,3
BHK1,Kumaraswamy Layout,12.90505553,77.56275766,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,700,3.0,1.0,E,2.0,1.0,4.0,CORP_BORE,IF,0.0,9000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,20,7,2018,4
BHK1,Marathahalli,12.95734382,77.69405081,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,450,4.0,1.0,E,1.0,0.0,3.0,CORP_BORE,IF,0.0,8500.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,2018,4
BHK2,RR Nagar,12.915672,77.5132884,FAMILY,1,SEMI_FURNISHED,BOTH,600,0.0,1.0,S,4.0,1.0,4.0,CORP_BORE,IF,1.0,12000.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,7,5,2018,5
BHK2,Victoria Layout,12.96340775,77.61449466,FAMILY,1,SEMI_FURNISHED,BOTH,1200,22.0,2.0,E,2.0,1.0,2.0,CORPORATION,AP,1.0,30000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,15,4,2018,6
BHK2,Jayanagara,12.92270271,77.5938092,ANYONE,1,SEMI_FURNISHED,BOTH,750,20.0,2.0,S,2.0,0.0,1.0,CORPORATION,IH,0.0,20000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,28,5,2018,4
